ItemId,bias
1,-1.141722842920029
2,-0.3031460660950109
3,0.08049937930219325
4,1.1834256030116512
5,-1.283912750520046
6,0.35565543533412863
8,-0.1364793994283442
9,0.5301872672383224
10,-1.311011231332538
11,-0.1364793994283442
12,-0.6768696951165497
13,0.19292135128622556
14,-0.1364793994283442
15,-1.3639450651422511
16,-0.1364793994283442
18,-0.311011231332538
22,0.030187267238322473
24,-0.8053932561628757
25,0.3635206005716558
26,-0.8031460660950108
27,0.030187267238322473
29,0.7471660459688599
30,-0.05707864871377444
31,0.030187267238322473
32,0.19685393390498915
33,0.19685393390498915
34,0.3635206005716558
35,-0.30707864871377444
36,-0.4698127327616775
37,0.030187267238322473
38,0.030187267238322473
39,1.0223221020007953
41,0.030187267238322473
42,0.6231781724085528
43,-0.23396468473430435
45,0.8556554353341287
46,0.030187267238322473
47,-0.1364793994283442
48,-1.0423854748123478
49,-2.4445884434805207
50,-1.0911075418771614
51,-0.6364793994283442
52,1.232206090816529
53,0.48032102955140993
54,0.24696151795866517
55,-0.9698127327616776
56,0.19685393390498915
57,0.44292135128622556
58,1.0248988827439478
59,-0.6820786487137744
61,-0.03585517530060262
62,0.030187267238322473
63,-0.4698127327616775
64,-0.30707864871377444
65,-0.4698127327616775
66,-0.4094381982850326
67,0.7660353152656957
68,-0.36394506514225117
70,-0.09141073085615818
71,-0.6364793994283442
72,-0.4698127327616775
73,-0.3031460660950109
74,-0.6625361133057329
75,0.6840730403940075
76,0.37706137200110124
77,0.48032102955140993
78,-0.4698127327616775
79,0.5301872672383224
80,-0.51967897044859
81,-0.1364793994283442
83,-1.0570786487137744
84,-1.5780303975788694
85,-0.9698127327616776
86,0.05174960097998138
88,-0.16140016646043726
89,-0.4698127327616775
90,-1.3768218275914472
91,1.188383755956883
92,0.5301872672383224
93,-0.9698127327616776
94,-0.1364793994283442
96,-0.1364793994283442
97,0.19292135128622556
98,-0.6820786487137744
99,-0.3031460660950109
100,1.3051957847284303
101,-0.37682182759144717
102,-0.6284780344927628
103,0.5249438237466377
104,0.18667548477407164
105,-0.9482503990200186
106,0.19685393390498915
107,-0.7612773448411007
108,0.19685393390498915
109,-0.6364793994283442
110,0.858277157079971
111,0.8806914482645752
112,-0.23396468473430435
113,-0.09110754187716148
114,0.39878010281744647
115,-0.23396468473430435
116,-0.37682182759144717
118,-0.9698127327616776
119,-0.51967897044859
120,-0.9482503990200186
121,0.7471660459688599
122,-0.18207864871377444
123,0.030187267238322473
124,0.19685393390498915
125,-0.5570786487137744
126,0.48032102955140993
127,-0.37682182759144717
128,0.4624310564163281
129,0.6360549348577488
130,0.06792135128622556
131,-0.39434456466587137
132,-0.1364793994283442
133,1.2748927544254
134,0.19685393390498915
135,0.3635206005716558
136,0.030187267238322473
137,-0.9698127327616776
138,0.09056180171496742
139,-0.9698127327616776
140,0.3635206005716558
142,-0.1364793994283442
143,0.030187267238322473
144,-0.1364793994283442
145,0.3374638866942671
146,-1.2752434385940152
148,-1.0570786487137744
149,0.2495224773580802
150,-0.3031460660950109
152,-0.3557507617654901
154,-0.4234684842722249
155,-0.1364793994283442
156,0.5679213512862256
157,-0.1364793994283442
158,-0.9698127327616776
161,-0.3031460660950109
162,0.09879469277996446
163,0.030187267238322473
164,0.030187267238322473
166,0.6442492382345099
167,-1.6972783984755846
168,-1.2339646847343044
169,0.19685393390498915
170,-0.6625361133057329
171,0.6231781724085528
173,-0.1364793994283442
174,0.030187267238322473
175,-1.8102962163109446
176,0.2723221020007953
178,0.6231781724085528
180,-0.2641572974275489
182,-0.6972783984755845
183,0.19460674383712423
184,1.125076014690239
185,-0.7276778979992047
186,-0.6284780344927628
187,-0.05707864871377444
188,-0.51967897044859
189,0.3635206005716558
190,0.030187267238322473
191,-0.9698127327616776
192,0.05174960097998138
193,-0.51967897044859
194,0.7308682390140405
195,-0.4698127327616775
196,0.030187267238322473
197,1.0987946927799646
198,0.48032102955140993
199,-0.4698127327616775
200,-1.597849112080756
201,0.31792135128622556
203,-0.1364793994283442
204,0.3635206005716558
205,0.9088924581228385
206,0.030187267238322473
207,-0.6364793994283442
208,0.06792135128622556
209,-0.9482503990200186
210,0.6231781724085528
211,0.19685393390498915
213,-0.311011231332538
214,0.5301872672383224
215,-0.6625361133057329
216,0.3374638866942671
217,-1.3768218275914472
218,0.19685393390498915
219,-0.1364793994283442
220,0.9088924581228385
221,0.030187267238322473
222,-0.8083895095866956
223,0.3905618017149674
224,0.19685393390498915
225,0.5679213512862256
228,0.7908173677995495
229,-0.8053932561628757
230,-0.3031460660950109
231,0.5301872672383224
233,0.9735794593478152
235,0.6929213512862256
236,-0.6625361133057329
237,-0.1364793994283442
238,-1.2125842643800435
239,0.030187267238322473
240,0.05174960097998138
241,-0.1364793994283442
242,0.19685393390498915
244,0.5301872672383224
245,0.19460674383712423
246,-0.4698127327616775
247,-1.1692776835093277
249,-0.1364793994283442
250,0.553340147325419
251,-3.164157297427548
252,0.5848988827439479
253,-0.4750561762533623
254,0.19460674383712423
255,-0.05707864871377444
256,-0.23396468473430435
257,0.19685393390498915
258,-0.6364793994283442
259,0.5301872672383224
260,0.1164366022049581
261,-0.1364793994283442
262,-0.6625361133057329
263,1.188383755956883
264,0.2905618017149674
265,0.05174960097998138
266,0.2616767566164858
267,-1.0306117318089179
269,1.8890486965346085
270,0.3635206005716558
271,-1.6625361133057328
272,-0.5861672873644734
273,0.3635206005716558
274,-0.30707864871377444
275,0.19685393390498915
276,0.030187267238322473
277,0.19685393390498915
279,-0.02642054065218475
281,-1.0911075418771614
282,0.5223221020007953
283,-0.30707864871377444
284,0.19685393390498915
285,-0.05707864871377444
288,-0.8031460660950108
290,0.31792135128622556
291,-0.8102962163109446
292,0.5301872672383224
293,0.6360549348577488
294,0.19685393390498915
295,-0.43207864871377444
296,0.05174960097998138
297,-0.1364793994283442
299,-0.9482503990200186
300,-0.4750561762533623
301,0.030187267238322473
302,-1.561011231332538
303,-0.3031460660950109
304,-0.030611731808917853
305,-0.4698127327616775
306,0.21760300285827902
307,-0.9309715740494577
308,0.06792135128622556
309,0.19460674383712423
311,0.19685393390498915
312,-0.37682182759144717
313,0.3635206005716558
314,0.28061287459814627
316,0.3635206005716558
317,-0.51967897044859
318,0.030187267238322473
319,0.030187267238322473
320,-0.8053932561628757
321,-0.9320786487137744
322,-0.33945862423255774
323,-0.6625361133057329
324,0.5301872672383224
325,-0.4698127327616775
326,-0.09110754187716148
327,-1.240706254937899
328,-0.1364793994283442
329,-1.0911075418771614
330,-0.4698127327616775
331,-1.0911075418771614
332,-0.6364793994283442
333,-0.5570786487137744
334,0.05174960097998138
335,-0.6820786487137744
336,0.030187267238322473
337,-0.446659852674581
338,-0.1364793994283442
339,-0.10009630214862109
340,-0.3031460660950109
341,-0.030611731808917853
342,0.05174960097998138
343,0.19460674383712423
