ItemId,bias
1,0.43112360342993483
2,1.1811236034299348
3,3.181123603429935
4,4.347790270096603
5,1.1811236034299348
6,3.6096950320013637
8,2.181123603429935
9,6.181123603429935
10,0.7525521748585065
11,2.181123603429935
12,2.258046680353013
13,3.5144569367632683
14,2.181123603429935
15,-0.06887639657006517
16,2.181123603429935
18,2.4668378891442204
22,3.181123603429935
24,0.18112360342993483
25,5.181123603429935
26,-1.8188763965700652
27,3.181123603429935
29,4.681123603429935
30,2.8477902700966014
31,3.181123603429935
32,4.181123603429935
33,4.181123603429935
34,5.181123603429935
35,2.181123603429935
36,0.18112360342993483
37,3.181123603429935
38,3.181123603429935
39,4.752552174858506
41,3.181123603429935
42,5.181123603429935
43,2.181123603429935
45,4.46683788914422
46,3.181123603429935
47,2.181123603429935
48,1.3061236034299348
49,0.23375518237730564
50,-0.8188763965700652
51,-0.8188763965700652
52,4.403345825652158
53,4.681123603429935
54,3.27636169866803
55,-2.818876396570065
56,4.181123603429935
57,4.181123603429935
58,4.2811236034299345
59,1.1811236034299348
61,2.950354372660704
62,3.181123603429935
63,0.18112360342993483
64,2.181123603429935
65,0.18112360342993483
66,2.181123603429935
67,5.681123603429935
68,2.181123603429935
70,2.8734312957376273
71,-0.8188763965700652
72,0.18112360342993483
73,1.1811236034299348
74,0.6811236034299348
75,3.8107532330595646
76,3.4668378891442204
77,4.681123603429935
78,0.18112360342993483
79,6.181123603429935
80,1.1811236034299348
81,2.181123603429935
83,0.18112360342993483
84,0.7644569367632683
85,-2.818876396570065
86,3.181123603429935
88,2.800171222477554
89,0.18112360342993483
90,-1.8188763965700652
91,4.931123603429935
92,6.181123603429935
93,-2.818876396570065
94,2.181123603429935
96,2.181123603429935
97,3.5144569367632683
98,1.1811236034299348
99,1.1811236034299348
100,4.5382664605727925
101,1.6811236034299348
102,1.8477902700966016
103,4.181123603429935
104,3.2644569367632683
105,-0.31887639657006517
106,4.181123603429935
107,1.9668378891442206
108,4.181123603429935
109,-0.8188763965700652
110,4.931123603429935
111,4.431123603429935
112,2.181123603429935
113,2.681123603429935
114,3.4854714295168914
115,2.181123603429935
116,1.6811236034299348
118,-2.818876396570065
119,1.1811236034299348
120,-0.31887639657006517
121,4.681123603429935
122,2.5144569367632683
123,3.181123603429935
124,4.181123603429935
125,1.514456936763268
126,4.681123603429935
127,1.6811236034299348
128,3.8477902700966014
129,4.431123603429935
130,3.181123603429935
131,2.3239807462870776
132,2.181123603429935
133,4.502552174858508
134,4.181123603429935
135,5.181123603429935
136,3.181123603429935
137,-2.818876396570065
138,3.181123603429935
139,-2.818876396570065
140,5.181123603429935
142,2.181123603429935
143,3.181123603429935
144,2.181123603429935
145,4.181123603429935
146,1.5764724406392387
148,0.18112360342993483
149,3.3629417852481165
150,1.1811236034299348
152,2.3477902700966014
154,2.4589013812077125
155,2.181123603429935
156,4.514456936763268
157,2.181123603429935
158,-2.818876396570065
161,1.1811236034299348
162,3.181123603429935
163,3.181123603429935
164,3.181123603429935
166,4.181123603429935
167,-0.8188763965700652
168,-1.3188763965700652
169,4.181123603429935
170,0.6811236034299348
171,5.181123603429935
173,2.181123603429935
174,3.181123603429935
175,-0.31887639657006517
176,3.4668378891442204
178,5.181123603429935
180,2.6477902700966016
182,1.4311236034299348
183,3.681123603429935
184,4.319054637912695
185,1.7525521748585062
186,1.8477902700966016
187,2.8477902700966014
188,1.1811236034299348
189,5.181123603429935
190,3.181123603429935
191,-2.818876396570065
192,3.181123603429935
193,1.1811236034299348
194,3.945829485782876
195,0.18112360342993483
196,3.181123603429935
197,5.014456936763269
198,4.681123603429935
199,0.18112360342993483
200,0.5144569367632683
201,3.8477902700966014
203,2.181123603429935
204,5.181123603429935
205,6.181123603429935
206,3.181123603429935
207,-0.8188763965700652
208,3.181123603429935
209,-0.31887639657006517
210,5.181123603429935
211,4.181123603429935
213,2.4668378891442204
214,6.181123603429935
215,0.6811236034299348
216,4.181123603429935
217,-1.8188763965700652
218,4.181123603429935
219,2.181123603429935
220,6.181123603429935
221,3.181123603429935
222,1.1811236034299348
223,3.781123603429935
224,4.181123603429935
225,4.514456936763268
228,3.8767757773429787
229,0.18112360342993483
230,1.1811236034299348
231,6.181123603429935
